time_sec,gpu_milli,cpu_milli,memory_mib,num_gpu
0,1000,12000,16384,1
3600,1000,12000,16384,1
7200,1000,12000,16384,1
10800,1000,12000,16384,1
14400,1000,12000,16384,1
18000,1000,12000,16384,1
21600,1000,12000,16384,1
25200,1000,12000,16384,1
28800,1000,12000,16384,1
32400,1000,12000,16384,1
36000,1000,12000,16384,1
39600,1000,12000,16384,1
43200,1000,12000,16384,1
46800,1000,12000,16384,1
50400,1000,12000,16384,1
54000,1000,12000,16384,1
57600,1000,12000,16384,1
61200,1000,12000,16384,1
64800,1000,12000,16384,1
68400,1000,12000,16384,1
72000,1000,12000,16384,1
75600,1000,12000,16384,1
79200,1000,12000,16384,1
82800,1000,12000,16384,1
86400,1000,12000,16384,1
90000,1000,12000,16384,1
93600,1000,12000,16384,1
97200,1000,12000,16384,1
100800,1000,12000,16384,1
104400,1000,12000,16384,1
108000,1000,12000,16384,1
111600,1000,12000,16384,1
115200,1000,12000,16384,1
118800,1000,12000,16384,1
122400,1000,12000,16384,1
126000,1000,12000,16384,1
129600,1000,12000,16384,1
133200,1000,12000,16384,1
136800,1000,12000,16384,1
140400,1000,12000,16384,1
144000,1000,12000,16384,1
147600,1000,12000,16384,1
151200,1000,12000,16384,1
154800,1000,12000,16384,1
158400,1000,12000,16384,1
162000,1000,12000,16384,1
165600,1000,12000,16384,1
169200,1000,12000,16384,1
172800,1000,12000,16384,1
176400,1000,12000,16384,1
180000,1000,12000,16384,1
183600,1000,12000,16384,1
187200,1000,12000,16384,1
190800,1000,12000,16384,1
194400,1000,12000,16384,1
198000,1000,12000,16384,1
201600,1000,12000,16384,1
205200,1000,12000,16384,1
208800,1000,12000,16384,1
212400,1000,12000,16384,1
216000,1000,12000,16384,1
219600,1000,12000,16384,1
223200,1000,12000,16384,1
226800,1000,12000,16384,1
230400,1000,12000,16384,1
234000,1000,12000,16384,1
237600,1000,12000,16384,1
241200,1000,12000,16384,1
244800,1000,12000,16384,1
248400,1000,12000,16384,1
252000,1000,12000,16384,1
255600,1000,12000,16384,1
259200,1000,12000,16384,1
262800,1000,12000,16384,1
266400,1000,12000,16384,1
270000,1000,12000,16384,1
273600,1000,12000,16384,1
277200,1000,12000,16384,1
280800,1000,12000,16384,1
284400,1000,12000,16384,1
288000,1000,12000,16384,1
291600,1000,12000,16384,1
295200,1000,12000,16384,1
298800,1000,12000,16384,1
302400,1000,12000,16384,1
306000,1000,12000,16384,1
309600,1000,12000,16384,1
313200,1000,12000,16384,1
316800,1000,12000,16384,1
320400,1000,12000,16384,1
324000,1000,12000,16384,1
327600,1000,12000,16384,1
331200,1000,12000,16384,1
334800,1000,12000,16384,1
338400,1000,12000,16384,1
342000,1000,12000,16384,1
345600,1000,12000,16384,1
349200,1000,12000,16384,1
352800,1000,12000,16384,1
356400,1000,12000,16384,1
360000,1000,12000,16384,1
363600,1000,12000,16384,1
367200,1000,12000,16384,1
370800,1000,12000,16384,1
374400,1000,12000,16384,1
378000,1000,12000,16384,1
381600,1000,12000,16384,1
385200,1000,12000,16384,1
388800,1000,12000,16384,1
392400,1000,12000,16384,1
396000,1000,12000,16384,1
399600,1000,12000,16384,1
403200,1000,12000,16384,1
406800,1000,12000,16384,1
410400,1000,12000,16384,1
414000,1000,12000,16384,1
417600,1000,12000,16384,1
421200,1000,12000,16384,1
424800,1460,18000,28672,2
428400,1460,18000,28672,2
432000,1460,18000,28672,2
435600,1460,18000,28672,2
439200,1460,18000,28672,2
442800,1460,18000,28672,2
446400,1460,18000,28672,2
450000,1460,18000,28672,2
453600,1460,18000,28672,2
457200,1460,18000,28672,2
460800,1460,18000,28672,2
464400,1460,18000,28672,2
468000,1460,18000,28672,2
471600,1460,18000,28672,2
475200,1460,18000,28672,2
478800,1460,18000,28672,2
482400,1460,18000,28672,2
486000,1460,18000,28672,2
489600,1460,18000,28672,2
493200,1460,18000,28672,2
496800,1460,18000,28672,2
500400,1460,18000,28672,2
504000,1460,18000,28672,2
507600,1460,18000,28672,2
511200,1460,18000,28672,2
514800,1460,18000,28672,2
518400,1460,18000,28672,2
522000,1460,18000,28672,2
525600,1460,18000,28672,2
529200,1460,18000,28672,2
532800,1460,18000,28672,2
536400,1460,18000,28672,2
540000,1460,18000,28672,2
543600,1460,18000,28672,2
547200,1460,18000,28672,2
550800,1460,18000,28672,2
554400,1460,18000,28672,2
558000,1460,18000,28672,2
561600,1460,18000,28672,2
565200,1460,18000,28672,2
568800,1460,18000,28672,2
572400,1460,18000,28672,2
576000,1460,18000,28672,2
579600,1460,18000,28672,2
583200,1460,18000,28672,2
586800,1460,18000,28672,2
590400,1460,18000,28672,2
594000,1460,18000,28672,2
597600,1460,18000,28672,2
601200,1460,18000,28672,2
604800,1460,18000,28672,2
608400,1460,18000,28672,2
612000,1460,18000,28672,2
615600,1460,18000,28672,2
619200,1460,18000,28672,2
622800,1460,18000,28672,2
626400,1460,18000,28672,2
630000,1460,18000,28672,2
633600,1460,18000,28672,2
637200,1460,18000,28672,2
640800,1460,18000,28672,2
644400,1460,18000,28672,2
648000,1460,18000,28672,2
651600,1460,18000,28672,2
655200,1460,18000,28672,2
658800,1460,18000,28672,2
662400,1460,18000,28672,2
666000,1460,18000,28672,2
669600,1460,18000,28672,2
673200,1460,18000,28672,2
676800,1460,18000,28672,2
680400,1460,18000,28672,2
684000,1460,18000,28672,2
687600,1460,18000,28672,2
691200,1460,18000,28672,2
694800,1460,18000,28672,2
698400,1460,18000,28672,2
702000,1460,18000,28672,2
705600,1460,18000,28672,2
709200,1460,18000,28672,2
712800,1460,18000,28672,2
716400,1460,18000,28672,2
720000,1460,18000,28672,2
723600,1460,18000,28672,2
727200,1460,18000,28672,2
730800,1460,18000,28672,2
734400,1460,18000,28672,2
738000,1460,18000,28672,2
741600,1460,18000,28672,2
745200,1460,18000,28672,2
748800,1460,18000,28672,2
752400,1460,18000,28672,2
756000,1460,18000,28672,2
759600,1460,18000,28672,2
763200,1460,18000,28672,2
766800,1460,18000,28672,2
770400,1460,18000,28672,2
774000,1460,18000,28672,2
777600,1460,18000,28672,2
781200,1460,18000,28672,2
784800,1460,18000,28672,2
788400,1460,18000,28672,2
792000,1460,18000,28672,2
795600,1460,18000,28672,2
799200,1460,18000,28672,2
802800,1460,18000,28672,2
806400,1460,18000,28672,2
810000,1460,18000,28672,2
813600,1460,18000,28672,2
817200,1460,18000,28672,2
820800,1460,18000,28672,2
824400,1460,18000,28672,2
828000,1460,18000,28672,2
831600,1460,18000,28672,2
835200,1460,18000,28672,2
838800,1460,18000,28672,2
842400,1460,18000,28672,2
846000,1460,18000,28672,2
849600,1460,18000,28672,2
853200,1460,18000,28672,2
856800,1460,18000,28672,2
860400,1460,18000,28672,2
864000,1460,18000,28672,2
867600,1460,18000,28672,2
871200,1460,18000,28672,2
874800,1460,18000,28672,2
878400,1460,18000,28672,2
882000,1460,18000,28672,2
885600,1460,18000,28672,2
889200,1460,18000,28672,2
892800,1460,18000,28672,2
896400,1460,18000,28672,2
900000,1460,18000,28672,2
903600,1460,18000,28672,2
907200,1460,18000,28672,2
910800,1460,18000,28672,2
914400,1460,18000,28672,2
918000,1460,18000,28672,2
921600,1460,18000,28672,2
925200,1460,18000,28672,2
928800,1460,18000,28672,2
932400,1460,18000,28672,2
936000,1460,18000,28672,2
939600,1460,18000,28672,2
943200,1460,18000,28672,2
946800,1460,18000,28672,2
950400,1460,18000,28672,2
954000,1460,18000,28672,2
957600,1460,18000,28672,2
961200,1460,18000,28672,2
964800,1460,18000,28672,2
968400,1460,18000,28672,2
972000,1460,18000,28672,2
975600,1460,18000,28672,2
979200,1460,18000,28672,2
982800,1460,18000,28672,2
986400,1460,18000,28672,2
990000,1460,18000,28672,2
993600,1460,18000,28672,2
997200,1460,18000,28672,2
1000800,1460,18000,28672,2
1004400,1460,18000,28672,2
1008000,1460,18000,28672,2
1011600,1460,18000,28672,2
1015200,1460,18000,28672,2
1018800,1460,18000,28672,2
1022400,1460,18000,28672,2
1026000,1460,18000,28672,2
1029600,1460,18000,28672,2
1033200,1460,18000,28672,2
1036800,1460,18000,28672,2
1040400,1460,18000,28672,2
1044000,1460,18000,28672,2
1047600,1460,18000,28672,2
1051200,1460,18000,28672,2
1054800,1460,18000,28672,2
1058400,1460,18000,28672,2
1062000,1460,18000,28672,2
1065600,1460,18000,28672,2
1069200,1460,18000,28672,2
1072800,1460,18000,28672,2
1076400,1460,18000,28672,2
1080000,1460,18000,28672,2
1083600,1460,18000,28672,2
1087200,1460,18000,28672,2
1090800,1460,18000,28672,2
1094400,1460,18000,28672,2
1098000,1460,18000,28672,2
1101600,1460,18000,28672,2
1105200,1460,18000,28672,2
1108800,1460,18000,28672,2
1112400,1460,18000,28672,2
1116000,1460,18000,28672,2
1119600,1460,18000,28672,2
1123200,1460,18000,28672,2
1126800,1460,18000,28672,2
1130400,1460,18000,28672,2
1134000,1460,18000,28672,2
1137600,1460,18000,28672,2
1141200,1460,18000,28672,2
1144800,1460,18000,28672,2
1148400,1460,18000,28672,2
1152000,1460,18000,28672,2
1155600,1460,18000,28672,2
1159200,1460,18000,28672,2
1162800,1460,18000,28672,2
1166400,1460,18000,28672,2
1170000,1460,18000,28672,2
1173600,1460,18000,28672,2
1177200,1460,18000,28672,2
1180800,1460,18000,28672,2
1184400,1460,18000,28672,2
1188000,1460,18000,28672,2
1191600,1460,18000,28672,2
1195200,1460,18000,28672,2
1198800,1460,18000,28672,2
1202400,1460,18000,28672,2
1206000,1460,18000,28672,2
1209600,1460,18000,28672,2
1213200,1460,18000,28672,2
1216800,1460,18000,28672,2
1220400,1460,18000,28672,2
1224000,1460,18000,28672,2
1227600,1460,18000,28672,2
1231200,1460,18000,28672,2
1234800,1460,18000,28672,2
1238400,1460,18000,28672,2
1242000,1460,18000,28672,2
1245600,1460,18000,28672,2
1249200,1460,18000,28672,2
1252800,1460,18000,28672,2
1256400,1460,18000,28672,2
1260000,1460,18000,28672,2
1263600,1460,18000,28672,2
1267200,1460,18000,28672,2
1270800,1460,18000,28672,2
1274400,1460,18000,28672,2
1278000,1460,18000,28672,2
1281600,1460,18000,28672,2
1285200,1460,18000,28672,2
1288800,1460,18000,28672,2
1292400,1460,18000,28672,2
1296000,1460,18000,28672,2
1299600,1460,18000,28672,2
1303200,1460,18000,28672,2
1306800,1460,18000,28672,2
1310400,1460,18000,28672,2
1314000,1460,18000,28672,2
1317600,1460,18000,28672,2
1321200,1460,18000,28672,2
1324800,1460,18000,28672,2
1328400,1460,18000,28672,2
1332000,1460,18000,28672,2
1335600,1460,18000,28672,2
1339200,1460,18000,28672,2
1342800,1460,18000,28672,2
1346400,1460,18000,28672,2
1350000,1460,18000,28672,2
1353600,1460,18000,28672,2
1357200,1460,18000,28672,2
1360800,1460,18000,28672,2
1364400,1460,18000,28672,2
1368000,1460,18000,28672,2
1371600,1460,18000,28672,2
1375200,1460,18000,28672,2
1378800,1460,18000,28672,2
1382400,1460,18000,28672,2
1386000,1460,18000,28672,2
1389600,1460,18000,28672,2
1393200,1460,18000,28672,2
1396800,1460,18000,28672,2
1400400,1460,18000,28672,2
1404000,1460,18000,28672,2
1407600,1460,18000,28672,2
1411200,1460,18000,28672,2
1414800,1460,18000,28672,2
1418400,1460,18000,28672,2
1422000,1460,18000,28672,2
1425600,1460,18000,28672,2
1429200,1460,18000,28672,2
1432800,1460,18000,28672,2
1436400,1460,18000,28672,2
1440000,1460,18000,28672,2
1443600,1460,18000,28672,2
1447200,1460,18000,28672,2
1450800,1460,18000,28672,2
1454400,1460,18000,28672,2
1458000,1460,18000,28672,2
1461600,1460,18000,28672,2
1465200,1460,18000,28672,2
1468800,1460,18000,28672,2
1472400,1460,18000,28672,2
1476000,1460,18000,28672,2
1479600,1460,18000,28672,2
1483200,1460,18000,28672,2
1486800,1460,18000,28672,2
1490400,1460,18000,28672,2
1494000,1460,18000,28672,2
1497600,1460,18000,28672,2
1501200,1460,18000,28672,2
1504800,1460,18000,28672,2
1508400,1460,18000,28672,2
1512000,1460,18000,28672,2
1515600,1460,18000,28672,2
1519200,1460,18000,28672,2
1522800,1460,18000,28672,2
1526400,1460,18000,28672,2
1530000,1460,18000,28672,2
1533600,1460,18000,28672,2
1537200,1460,18000,28672,2
1540800,1460,18000,28672,2
1544400,1460,18000,28672,2
1548000,1460,18000,28672,2
1551600,1460,18000,28672,2
1555200,2460,30000,53248,3
1558800,2460,30000,53248,3
1562400,2460,30000,53248,3
1566000,2460,30000,53248,3
1569600,2460,30000,53248,3
1573200,2460,30000,53248,3
1576800,2460,30000,53248,3
1580400,2460,30000,53248,3
1584000,2460,30000,53248,3
1587600,2460,30000,53248,3
1591200,2460,30000,53248,3
1594800,2460,30000,53248,3
1598400,2460,30000,53248,3
1602000,2460,30000,53248,3
1605600,2460,30000,53248,3
1609200,2460,30000,53248,3
1612800,2460,30000,53248,3
1616400,2460,30000,53248,3
1620000,2460,30000,53248,3
1623600,2460,30000,53248,3
1627200,2460,30000,53248,3
1630800,2460,30000,53248,3
1634400,2460,30000,53248,3
1638000,2460,30000,53248,3
1641600,2460,30000,53248,3
1645200,2460,30000,53248,3
1648800,2460,30000,53248,3
1652400,2460,30000,53248,3
1656000,2460,30000,53248,3
1659600,2460,30000,53248,3
1663200,2460,30000,53248,3
1666800,2460,30000,53248,3
1670400,2460,30000,53248,3
1674000,2460,30000,53248,3
1677600,2460,30000,53248,3
1681200,2460,30000,53248,3
1684800,2460,30000,53248,3
1688400,2460,30000,53248,3
1692000,2460,30000,53248,3
1695600,2460,30000,53248,3
1699200,2460,30000,53248,3
1702800,2460,30000,53248,3
1706400,2460,30000,53248,3
1710000,2460,30000,53248,3
1713600,2460,30000,53248,3
1717200,2460,30000,53248,3
1720800,2460,30000,53248,3
1724400,2460,30000,53248,3
1728000,2460,30000,53248,3
1731600,2460,30000,53248,3
1735200,2460,30000,53248,3
1738800,2460,30000,53248,3
1742400,2460,30000,53248,3
1746000,2460,30000,53248,3
1749600,2460,30000,53248,3
1753200,2460,30000,53248,3
1756800,2460,30000,53248,3
1760400,2460,30000,53248,3
1764000,2460,30000,53248,3
1767600,2460,30000,53248,3
1771200,2460,30000,53248,3
1774800,2460,30000,53248,3
1778400,2460,30000,53248,3
1782000,2460,30000,53248,3
1785600,2460,30000,53248,3
1789200,2460,30000,53248,3
1792800,2460,30000,53248,3
1796400,2460,30000,53248,3
1800000,2460,30000,53248,3
1803600,2460,30000,53248,3
1807200,2460,30000,53248,3
1810800,2460,30000,53248,3
1814400,2460,30000,53248,3
1818000,2460,30000,53248,3
1821600,2460,30000,53248,3
1825200,2460,30000,53248,3
1828800,2460,30000,53248,3
1832400,2460,30000,53248,3
1836000,2460,30000,53248,3
1839600,2460,30000,53248,3
1843200,2460,30000,53248,3
1846800,2460,30000,53248,3
1850400,2460,30000,53248,3
1854000,2460,30000,53248,3
1857600,2460,30000,53248,3
1861200,2460,30000,53248,3
1864800,2460,30000,53248,3
1868400,2460,30000,53248,3
1872000,2460,30000,53248,3
1875600,2460,30000,53248,3
1879200,2460,30000,53248,3
1882800,2460,30000,53248,3
1886400,2460,30000,53248,3
1890000,2460,30000,53248,3
1893600,2460,30000,53248,3
1897200,2460,30000,53248,3
1900800,2460,30000,53248,3
1904400,2460,30000,53248,3
1908000,2460,30000,53248,3
1911600,2460,30000,53248,3
1915200,2460,30000,53248,3
1918800,2460,30000,53248,3
1922400,2460,30000,53248,3
1926000,2460,30000,53248,3
1929600,2460,30000,53248,3
1933200,2460,30000,53248,3
1936800,2460,30000,53248,3
1940400,2460,30000,53248,3
1944000,2460,30000,53248,3
1947600,2460,30000,53248,3
1951200,2460,30000,53248,3
1954800,2460,30000,53248,3
1958400,2460,30000,53248,3
1962000,2460,30000,53248,3
1965600,2460,30000,53248,3
1969200,2460,30000,53248,3
1972800,2460,30000,53248,3
1976400,2460,30000,53248,3
1980000,2460,30000,53248,3
1983600,2460,30000,53248,3
1987200,2460,30000,53248,3
1990800,2460,30000,53248,3
1994400,2460,30000,53248,3
1998000,2460,30000,53248,3
2001600,2460,30000,53248,3
2005200,2460,30000,53248,3
2008800,2460,30000,53248,3
2012400,2460,30000,53248,3
2016000,2460,30000,53248,3
2019600,2460,30000,53248,3
2023200,2460,30000,53248,3
2026800,2460,30000,53248,3
2030400,2460,30000,53248,3
2034000,2460,30000,53248,3
2037600,2460,30000,53248,3
2041200,2460,30000,53248,3
2044800,2460,30000,53248,3
2048400,2460,30000,53248,3
2052000,2460,30000,53248,3
2055600,2460,30000,53248,3
2059200,2460,30000,53248,3
2062800,2460,30000,53248,3
2066400,2460,30000,53248,3
2070000,2460,30000,53248,3
2073600,2460,30000,53248,3
2077200,2460,30000,53248,3
2080800,2460,30000,53248,3
2084400,2460,30000,53248,3
2088000,2460,30000,53248,3
2091600,2460,30000,53248,3
2095200,2460,30000,53248,3
2098800,2460,30000,53248,3
2102400,2460,30000,53248,3
2106000,2460,30000,53248,3
2109600,2460,30000,53248,3
2113200,2460,30000,53248,3
2116800,2460,30000,53248,3
2120400,2460,30000,53248,3
2124000,2460,30000,53248,3
2127600,2460,30000,53248,3
2131200,2460,30000,53248,3
2134800,2460,30000,53248,3
2138400,2460,30000,53248,3
2142000,2460,30000,53248,3
2145600,2460,30000,53248,3
2149200,2460,30000,53248,3
2152800,2460,30000,53248,3
2156400,2460,30000,53248,3
2160000,2460,30000,53248,3
2163600,2460,30000,53248,3
2167200,2460,30000,53248,3
2170800,2460,30000,53248,3
2174400,2460,30000,53248,3
2178000,2460,30000,53248,3
2181600,2460,30000,53248,3
2185200,2460,30000,53248,3
2188800,2460,30000,53248,3
2192400,2460,30000,53248,3
2196000,2460,30000,53248,3
2199600,2460,30000,53248,3
2203200,2460,30000,53248,3
2206800,2460,30000,53248,3
2210400,2460,30000,53248,3
2214000,2460,30000,53248,3
2217600,2460,30000,53248,3
2221200,2460,30000,53248,3
2224800,2460,30000,53248,3
2228400,2460,30000,53248,3
2232000,2460,30000,53248,3
2235600,2460,30000,53248,3
2239200,2460,30000,53248,3
2242800,2460,30000,53248,3
2246400,2460,30000,53248,3
2250000,2460,30000,53248,3
2253600,2460,30000,53248,3
2257200,2460,30000,53248,3
2260800,2460,30000,53248,3
2264400,2460,30000,53248,3
2268000,2460,30000,53248,3
2271600,2460,30000,53248,3
2275200,2460,30000,53248,3
2278800,2460,30000,53248,3
2282400,2460,30000,53248,3
2286000,2460,30000,53248,3
2289600,2460,30000,53248,3
2293200,2460,30000,53248,3
2296800,2460,30000,53248,3
2300400,2460,30000,53248,3
2304000,2460,30000,53248,3
2307600,2460,30000,53248,3
2311200,2460,30000,53248,3
2314800,2460,30000,53248,3
2318400,2460,30000,53248,3
2322000,2460,30000,53248,3
2325600,2460,30000,53248,3
2329200,2460,30000,53248,3
2332800,2460,30000,53248,3
2336400,2460,30000,53248,3
2340000,2460,30000,53248,3
2343600,2460,30000,53248,3
2347200,2460,30000,53248,3
2350800,2460,30000,53248,3
2354400,2460,30000,53248,3
2358000,2460,30000,53248,3
2361600,2460,30000,53248,3
2365200,2460,30000,53248,3
2368800,2460,30000,53248,3
2372400,2460,30000,53248,3
2376000,2460,30000,53248,3
2379600,2460,30000,53248,3
2383200,2460,30000,53248,3
2386800,2460,30000,53248,3
2390400,2460,30000,53248,3
2394000,2460,30000,53248,3
2397600,2460,30000,53248,3
2401200,2460,30000,53248,3
2404800,2460,30000,53248,3
2408400,2460,30000,53248,3
2412000,2460,30000,53248,3
2415600,2460,30000,53248,3
2419200,2460,30000,53248,3
2422800,2460,30000,53248,3
2426400,2460,30000,53248,3
2430000,2460,30000,53248,3
2433600,2460,30000,53248,3
2437200,2460,30000,53248,3
2440800,2460,30000,53248,3
2444400,2460,30000,53248,3
2448000,2460,30000,53248,3
2451600,2460,30000,53248,3
2455200,2460,30000,53248,3
2458800,2460,30000,53248,3
2462400,2460,30000,53248,3
2466000,2460,30000,53248,3
2469600,2460,30000,53248,3
2473200,2460,30000,53248,3
2476800,2460,30000,53248,3
2480400,2460,30000,53248,3
2484000,2460,30000,53248,3
2487600,2460,30000,53248,3
2491200,2460,30000,53248,3
2494800,2460,30000,53248,3
2498400,2460,30000,53248,3
2502000,2460,30000,53248,3
2505600,2460,30000,53248,3
2509200,2460,30000,53248,3
2512800,2460,30000,53248,3
2516400,2460,30000,53248,3
2520000,2460,30000,53248,3
2523600,2460,30000,53248,3
2527200,2460,30000,53248,3
2530800,2460,30000,53248,3
2534400,2460,30000,53248,3
2538000,2460,30000,53248,3
2541600,2460,30000,53248,3
2545200,2460,30000,53248,3
2548800,2460,30000,53248,3
2552400,2460,30000,53248,3
2556000,2460,30000,53248,3
2559600,2460,30000,53248,3
2563200,2460,30000,53248,3
2566800,2460,30000,53248,3
2570400,2460,30000,53248,3
2574000,2460,30000,53248,3
2577600,2460,30000,53248,3
2581200,2460,30000,53248,3
2584800,2460,30000,53248,3
2588400,2460,30000,53248,3
2592000,2460,30000,53248,3
2595600,2460,30000,53248,3
2599200,2460,30000,53248,3
2602800,2460,30000,53248,3
2606400,2460,30000,53248,3
2610000,2460,30000,53248,3
2613600,2460,30000,53248,3
2617200,2460,30000,53248,3
2620800,2460,30000,53248,3
2624400,2460,30000,53248,3
2628000,2460,30000,53248,3
2631600,2460,30000,53248,3
2635200,2460,30000,53248,3
2638800,2460,30000,53248,3
2642400,2460,30000,53248,3
2646000,2460,30000,53248,3
2649600,2460,30000,53248,3
2653200,2460,30000,53248,3
2656800,2460,30000,53248,3
2660400,2460,30000,53248,3
2664000,2460,30000,53248,3
2667600,2460,30000,53248,3
2671200,2460,30000,53248,3
2674800,2460,30000,53248,3
2678400,2460,30000,53248,3
2682000,2460,30000,53248,3
2685600,2460,30000,53248,3
2689200,2920,36000,65536,4
2692800,2920,36000,65536,4
2696400,2920,36000,65536,4
2700000,2920,36000,65536,4
2703600,2920,36000,65536,4
2707200,2920,36000,65536,4
2710800,2920,36000,65536,4
2714400,2920,36000,65536,4
2718000,2920,36000,65536,4
2721600,2920,36000,65536,4
2725200,2920,36000,65536,4
2728800,2920,36000,65536,4
2732400,2920,36000,65536,4
2736000,2920,36000,65536,4
2739600,2920,36000,65536,4
2743200,2920,36000,65536,4
2746800,2920,36000,65536,4
2750400,2920,36000,65536,4
2754000,2920,36000,65536,4
2757600,3920,68000,147456,5
2761200,3920,68000,147456,5
2764800,3920,68000,147456,5
2768400,3920,68000,147456,5
2772000,3920,68000,147456,5
2775600,3920,68000,147456,5
2779200,3920,68000,147456,5
2782800,3920,68000,147456,5
2786400,3920,68000,147456,5
2790000,3920,68000,147456,5
2793600,3920,68000,147456,5
2797200,3920,68000,147456,5
2800800,3920,68000,147456,5
2804400,3920,68000,147456,5
2808000,3920,68000,147456,5
2811600,3920,68000,147456,5
2815200,3920,68000,147456,5
2818800,3920,68000,147456,5
2822400,3920,68000,147456,5
2826000,3920,68000,147456,5
2829600,3920,68000,147456,5
2833200,3920,68000,147456,5
2836800,3920,68000,147456,5
2840400,3920,68000,147456,5
2844000,3920,68000,147456,5
2847600,3920,68000,147456,5
2851200,3920,68000,147456,5
2854800,3920,68000,147456,5
2858400,3920,68000,147456,5
2862000,3920,68000,147456,5
2865600,3920,68000,147456,5
2869200,3920,68000,147456,5
2872800,3920,68000,147456,5
2876400,3920,68000,147456,5
2880000,3920,68000,147456,5
2883600,3920,68000,147456,5
2887200,3920,68000,147456,5
2890800,3920,68000,147456,5
2894400,3920,68000,147456,5
2898000,3920,68000,147456,5
2901600,3920,68000,147456,5
2905200,3920,68000,147456,5
2908800,3920,68000,147456,5
2912400,3920,68000,147456,5
2916000,3920,68000,147456,5
2919600,3920,68000,147456,5
2923200,3920,68000,147456,5
2926800,3920,68000,147456,5
2930400,3920,68000,147456,5
2934000,3920,68000,147456,5
2937600,3920,68000,147456,5
2941200,3920,68000,147456,5
2944800,3920,68000,147456,5
2948400,3920,68000,147456,5
2952000,3920,68000,147456,5
2955600,3920,68000,147456,5
2959200,3920,68000,147456,5
2962800,3920,68000,147456,5
2966400,3920,68000,147456,5
2970000,3920,68000,147456,5
2973600,3920,68000,147456,5
2977200,3920,68000,147456,5
2980800,3920,68000,147456,5
2984400,3920,68000,147456,5
2988000,3920,68000,147456,5
2991600,3920,68000,147456,5
2995200,3920,68000,147456,5
2998800,3920,68000,147456,5
3002400,3920,68000,147456,5
3006000,3920,68000,147456,5
3009600,3920,68000,147456,5
3013200,3920,68000,147456,5
3016800,5920,84000,180224,7
3020400,5920,84000,180224,7
3024000,5920,84000,180224,7
3027600,5920,84000,180224,7
3031200,5920,84000,180224,7
3034800,5920,84000,180224,7
3038400,5920,84000,180224,7
3042000,5920,84000,180224,7
3045600,5920,84000,180224,7
3049200,5920,84000,180224,7
3052800,5920,84000,180224,7
3056400,5920,84000,180224,7
3060000,5920,84000,180224,7
3063600,5920,84000,180224,7
3067200,5920,84000,180224,7
3070800,5920,84000,180224,7
3074400,5920,84000,180224,7
3078000,5920,84000,180224,7
3081600,5920,84000,180224,7
3085200,5920,84000,180224,7
3088800,5920,84000,180224,7
3092400,5920,84000,180224,7
3096000,5920,84000,180224,7
3099600,5920,84000,180224,7
3103200,5920,84000,180224,7
3106800,5920,84000,180224,7
3110400,5920,84000,180224,7
3114000,5920,84000,180224,7
3117600,5920,84000,180224,7
3121200,5920,84000,180224,7
3124800,5920,84000,180224,7
3128400,5920,84000,180224,7
3132000,5920,84000,180224,7
3135600,5920,84000,180224,7
3139200,5920,84000,180224,7
3142800,5920,84000,180224,7
3146400,5920,84000,180224,7
3150000,5920,84000,180224,7
3153600,5920,84000,180224,7
3157200,5920,84000,180224,7
3160800,5920,84000,180224,7
3164400,5920,84000,180224,7
3168000,5920,84000,180224,7
3171600,5920,84000,180224,7
3175200,5920,84000,180224,7
3178800,5920,84000,180224,7
3182400,5920,84000,180224,7
3186000,5920,84000,180224,7
3189600,5920,84000,180224,7
3193200,5920,84000,180224,7
3196800,5920,84000,180224,7
3200400,5920,84000,180224,7
3204000,5920,84000,180224,7
3207600,5920,84000,180224,7
3211200,5920,84000,180224,7
3214800,5920,84000,180224,7
3218400,5920,84000,180224,7
3222000,5920,84000,180224,7
3225600,5920,84000,180224,7
